temperature_c,humidity_pct,co2_ppm,motion_score,light_lux,air_quality_idx,sound_db,occupancy_est,power_kw,vibration_mg,activity_label
22.3373402424207,39.252724599688,432.372934278926,-0.0501257561847161,24.5672796486369,89.4054109891187,32.5483578600174,0.274169179905362,0.60885192948537,0.108503198627685,0
25.5119213581721,51.8865800617052,1645.0761959454,4.90577152999545,352.063597747749,88.8568167231933,52.6916587868873,28.0916633047788,4.19176291930213,1.06152934916194,4
25.6857341107703,54.8402445196178,997.857160771509,6.84325278859113,378.299652555954,81.3872276748914,53.2529386236365,10.9848073839226,2.4342756188634,1.12216902978427,3
19.5727817303414,39.4393382923042,418.592943486649,0.165340450837003,99.4174810082444,96.3559727958929,31.5588413265063,-0.51390057380399,0.395519168106476,0.185519787410218,0
22.3809390355145,50.5806412518002,673.215595437272,5.09422030981023,384.484646661608,78.1202151450304,57.7170057037464,18.1616228763514,4.1349446361577,2.34540508545212,5
24.5065956959911,71.8073675143363,1189.22088730546,2.8140394675682,469.196335127467,87.7414873146213,65.598588236868,32.4430605868315,4.89005672801049,0.820647038401973,4
21.2253901799986,52.9602420136531,616.106903524199,1.3580382463826,270.735158471801,94.1094675572858,43.2085190533573,1.20311183277066,1.38392765704104,0.46681779833525,1
26.3960514040056,59.2745222086092,1459.11389501485,9.6765290439395,395.268222764101,77.1343503655992,58.4305749166415,34.8634097762011,5.194352849387,1.39746364061246,6
22.8515315321656,35.4898489380897,536.296872890178,5.71543523811395,221.203975600076,88.8694438412278,59.2687290205718,4.32812413686669,1.07767012173257,1.17748627220404,8
26.1952036553492,57.2028503215246,726.088571801143,4.88041439730066,603.249504625846,83.0303634074643,53.3599463392833,14.8009585106399,5.35235377093205,3.06831835204558,5
20.2063766986006,44.3004313097579,456.833461325937,8.43655991539125,221.150894147561,83.5399709758221,48.3204858560823,4.79803095765084,0.950700689609419,1.46452452120378,8
17.5226438351695,52.0660451182123,760.40635641745,10.4225060621697,852.473725038149,50.4854907863303,95.727189394612,16.907293650588,9.62635811401805,8.58892747491987,9
22.9219424196136,47.7273704548377,1466.81359748809,2.99315521177984,361.341282294962,87.9546265311381,57.6664580247152,23.3588083015454,4.84787283024212,1.55212133684983,4
24.2481597115502,59.3517243699198,948.201321305106,7.19245805366001,444.965754883639,74.7496841481901,74.0187280230038,43.1300072503249,7.83612207421278,1.03754028298165,6
24.4213930044765,58.3270661396608,972.457488754105,8.73317462462125,671.945437964665,92.8988750926969,128.795934318063,13.4890191452205,12.8011135491556,7.58769376464245,9
23.3023079400992,51.2838616672589,743.638854124657,7.96189920747158,865.973651480497,48.4837150460885,108.485009818199,7.27345894694555,15.3166560325778,8.68418126476405,9
20.5352976214154,41.1632770001153,390.26051660604,-0.150280182159464,111.611563200858,99.3874588255779,26.7570085529525,-1.05421947947161,0.527140464047358,-0.00106085529391372,0
19.3270151378822,42.6444103117908,473.154175550347,5.56046492940171,208.864850647701,89.5524475774304,43.4990528836193,6.22348652755842,1.25269312031681,1.72984681494409,8
24.3973873699607,72.4939527804172,650.393422564533,10.8151827511357,565.643117868831,95.3597496780753,73.9331428576147,27.264416160847,7.0500537478738,4.41593284140046,7
18.0281342383423,40.8989836113743,401.229803719354,0.0330815808502184,82.7615970279341,100.021102278876,29.3707766117062,0.555999445817723,0.671864770730805,0.163776186432759,0
21.9778784928108,52.0056121193698,1514.32217801163,4.37024053191898,512.670979648947,76.3087078976621,49.6168024065271,23.6536582022757,4.2487381963016,1.40334353123558,4
20.8906740469556,59.6483489986923,1089.59529989074,9.17887322292425,416.747106577287,69.6235101841053,68.1881089273054,30.8522201213205,7.71851561639502,2.28521882999086,6
25.0644739573198,48.8304592275707,1631.35523838679,2.25450673894016,509.307567281757,83.4531878786149,56.9886277470613,26.6624539250464,5.57142171684259,0.859735575482795,4
22.5161076753467,61.2578601731072,1843.18351342459,4.48730588143699,284.55426991016,82.718945208506,50.0376243898597,25.1204396555444,6.72675604879292,1.66000938243242,4
19.2126799461351,36.2856772731528,346.705273136406,-0.0606454330048999,105.644036129379,97.9555167824922,31.4156702375749,-0.801468831219791,0.272995647742857,0.149770985112478,0
27.5151385794495,56.3079683909373,1052.93103304526,6.40180534732666,392.528143860752,67.3171018921738,75.7390317822485,42.9129999548898,11.6246948570902,1.51439670483527,6
24.0930710990736,52.1015034149792,940.24440368551,8.62530671335453,330.534702829149,75.1530063663828,65.8045086554527,48.5030688743737,5.29387584020034,1.54121131402189,6
20.7088970027683,53.6516648513034,528.831222414157,0.645711310049618,325.573890053367,91.3316056359161,32.3678210397982,1.37632281428331,1.76266274334089,0.387799064592722,1
20.862535917851,44.2576329675561,591.757253297042,1.05217025568966,326.020093812278,90.0856380817533,37.0571951490257,1.61855809913519,1.42556159200136,0.408607891618945,1
18.6726004755826,40.2447310637072,411.900015304181,0.0392100386602166,135.152220057878,94.29610030386,35.3099764548337,-0.0902080282867986,0.551056208482304,0.0501354719675735,0
21.4862518139219,57.6934756920727,712.306021980192,13.0169816223518,805.32807666732,69.309249788736,104.136523969357,7.32141618885977,14.8761829161896,6.52977777406503,9
21.0419792031402,47.718373084705,762.893680312574,3.6076172782799,552.932197677973,80.6942539854692,48.1342628430491,11.1079677083896,3.90000574783828,1.96049998443879,5
23.8485810231298,48.3173692406974,1351.83693241041,7.20958739030265,335.759772111714,80.444974589406,57.0805078789377,37.4415303990086,6.24957801936682,1.3861939076603,6
19.9231405667127,39.3322460413218,392.443528171584,0.0259325542409559,79.7570276383339,95.0534492367214,32.9201965442816,-0.0115768821520777,0.416699915329169,0.0822878993752102,0
23.9801197598034,57.5724891986787,1373.98969403706,9.72605728675036,402.051906557959,76.1202691118449,75.1066192003852,41.8294506444247,7.20681688333655,1.73264143431453,6
20.876478839852,35.6807945768233,421.577803407883,0.1763553504109,133.488958171869,102.702795414546,33.225793536922,-0.480262613063489,0.467213745762518,0.0664211224687461,0
23.1048372704709,62.6643748732321,679.957978346481,7.68096978764434,567.71179498532,77.4782833088795,100.286537762515,24.3714343270297,4.44282380940644,5.0778415049184,7
20.3584192315408,36.7400037779428,400.162336216007,0.137289675448117,175.378122217777,100.405893839121,28.2097967488761,-0.142516304700639,0.51005776932308,0.098605161071604,0
25.2831790918661,73.2802033861402,817.800369377181,9.30851464701185,679.519278154213,62.0390595997317,103.529726129617,5.31377483813917,5.21043519217101,5.96043127083514,7
23.5251308839498,47.9621588435123,520.506899428724,1.22735116710844,348.061668660683,84.5421578871483,39.1802022501451,1.12228416373224,1.41716667574482,0.262218693030256,1
18.7178313586805,48.6683474927937,687.99965435172,4.38836561069334,537.879719630396,93.3666388449032,69.2474984789678,15.0753880870186,4.26016101024782,2.58144559501152,5
22.2332679711189,56.1527127199273,636.39480061258,4.35005307679595,421.616548463558,80.5145008965665,48.4956577345308,3.25293759139845,2.33760964532664,0.769494255309635,2
20.0108895060466,45.1956871032017,473.741590333369,2.0770947418386,261.074677265354,92.8390120466137,35.1987968767931,2.82730137047347,1.68471117018514,0.550383029944933,2
23.1841310152057,47.2083581088873,576.984301576523,0.931376721608506,267.45028830755,91.5061240249655,34.3663957017395,1.24254749433408,1.35513613218627,0.272894599582739,1
22.4409919871515,47.7425017635579,1312.61707733031,6.02022725864807,400.037984243944,73.8342615200302,59.888524211073,22.9964642242037,2.84099266646616,0.87406618396397,4
26.3610501612514,58.8860142627281,1025.47983782195,10.1431880231465,311.177561499579,70.6338328710151,76.6236321667867,34.6212639654659,7.82374639288716,1.17660541435895,6
23.9573882578531,39.7400125898295,1259.93808041292,13.1590220120647,772.127515498095,67.38128340565,86.8885864617084,18.1027925537587,14.0497023892295,5.07169336031164,9
20.6265154529634,33.9171448087181,403.319672465568,0.0154991168787329,91.2339360773344,95.4491453815003,30.2782309992275,-0.165565223506431,0.557621250522423,0.0896210482551755,0
22.1990621472124,39.313790460135,415.511658947362,10.7915992358301,221.064144098466,89.4327349199555,58.6275875055743,6.83965195768436,0.689487675962117,1.70990453544592,8
21.2569243354733,45.6329002751188,749.82804763284,2.85534394732036,385.627495282177,78.5133886738075,46.5180997223383,2.99834664818263,1.87538542491831,0.726475282915282,2
23.7566773157945,49.1825095943731,982.744319423737,5.84974511190689,402.016996169411,81.3616745044037,71.9283690326635,6.48127274835012,3.33480708346741,0.959631875476527,3
25.3598643594309,44.331701187951,1418.35008173634,2.86833660194637,376.961275163652,73.0178344578345,56.7361254890897,30.7116974719764,4.99852660220407,1.9347670476488,4
18.9508317150322,47.4674849487538,502.368223067439,0.400237685885691,381.773481527453,82.1436077998132,34.7379478876086,0.827174612154648,1.75479574339208,0.0426123872845915,1
23.2606713410572,47.2963434752168,1342.80864340667,8.41145436261738,497.14413890411,75.8627403348297,83.4178949132911,39.4150055515854,7.92636942575327,2.29277767728489,6
22.8728849102409,46.5528646712314,762.167481136678,4.51750327289265,244.881964329281,76.7206158777237,49.6645381706991,4.48515202141861,1.35026333491786,0.482803218490307,2
24.4796794191659,51.9527314881135,893.945662122534,3.55851037533013,333.270443988183,79.3686549884382,57.867017327106,12.1091596818628,4.85677377738647,2.09553818475443,5
19.0120634769366,42.2629992937851,384.793473667043,-0.06137056881976,119.772771277967,104.664268185925,31.9811953435358,0.0739176213865653,0.655098422695967,0.182132469339752,0
23.2706699854121,56.2173507763556,1070.57504541975,6.89652822729967,443.392714322004,82.3904443087415,60.3244050412062,10.2081670829619,3.50453895788321,1.45618202193029,3
23.7319436835575,50.0524084419649,821.268142443304,10.4649630999217,658.503933165492,57.054507083689,75.2457965083933,13.2354435890988,11.0866771573654,4.82452755610725,9
18.4444551959135,44.5760138088525,878.838962971891,5.12112841854958,535.437465307587,79.1203984378566,46.2199683709617,14.7606430477381,4.46138912838294,3.22906293911202,5
20.8052875207791,45.7440525523095,1142.83540002625,4.31870154239369,371.140798466421,76.8397394398071,55.8335858059872,8.27159849668264,2.8925994181615,1.02779881864768,3
20.9142705107117,36.9941871398404,442.514132885888,0.100774373319973,95.000616562067,97.7843075704754,27.4213807659362,-0.250480772576984,0.501773332430406,0.128741401545171,0
20.9481406850822,48.2228925268816,930.396102267424,2.71832877719062,370.850907723451,87.2517604398161,32.8033713469903,3.42467231910177,1.52827850969244,0.491349811325859,2
18.7294351034432,43.8442260845051,466.238115991732,0.114278549255511,108.581565288771,98.6938174287033,31.599098320602,0.784554710517873,0.731263219682584,0.0378431369986976,0
22.8164890801664,40.9943243069117,552.23636717878,1.81679623567233,417.04084930152,89.6113928447931,47.1830073638069,1.19927355904828,1.71527205115987,0.253974168683096,1
25.2664522217815,51.2117778695338,860.42683048545,9.51934384006147,907.858660202299,44.5012183036885,92.6334300914514,12.4993514736517,13.2743671311216,8.61230156887003,9
23.8466366491472,45.1300708945418,540.953325830694,1.40107485821405,295.98821717162,97.2648131295184,33.6876944219028,1.40441067489657,1.52868609277928,0.152150243387199,1
25.4629648809754,75.4189159246981,700.545495272162,8.03524083291456,565.594848431947,77.5362349929173,68.9965452501657,24.5801945370134,6.53532825211636,4.90279034395625,7
24.3455458980114,44.6837284733049,1053.06428541087,7.1519560062928,402.646942907049,95.1961868568295,50.7805636024038,8.34439731018769,3.17354652076933,0.936273473989637,3
23.8929188611623,45.0836449247315,696.119348070678,11.0137742240897,764.876136885663,45.8488023256946,101.561908658571,18.2469922643876,7.24559124894716,9.60393981477981,9
21.0469458775598,39.413114097004,358.846650913739,0.112803213344076,127.898608303139,98.1195977254218,28.7180012460902,-0.0151424366941375,0.678651489521286,0.0438156120316946,0
21.7831062319455,43.9163505980817,740.426124889264,3.94131796791733,428.496358818243,85.2517836002512,39.9451415970162,4.00011405549656,2.25475421041608,0.431523488021199,2
21.596095926163,47.0450779506601,647.176270545218,3.46554192667925,380.384877080605,75.3062628928075,52.9165489507164,4.10887684694616,1.90132444525096,0.454412635081275,2
24.049461511571,56.689274004124,960.515398434976,12.0723170172704,878.726896903632,38.7344319156956,102.638653831228,11.0162471207174,6.51633693979258,8.4539908381949,9
24.2557704014653,67.1489603399594,1040.26195245356,8.21526119139125,532.06510205682,62.4791494801662,56.7429033892169,29.357773536745,7.39554102300287,2.46149359468104,6
23.5977698371698,58.6546221870263,534.611547098434,0.85850921344157,233.44502986428,96.3099501781753,32.9963084655377,0.961433692788201,1.30987050761688,0.404282317118677,1
22.1962291396502,47.4401965806295,1518.40543045179,4.99137936408763,336.727465154858,85.6210868909282,52.7145388539129,29.5026148334125,4.82312609408365,1.59862082455431,4
19.7554272131026,39.6018325902675,477.062257642973,0.0404697782664887,131.677899831819,89.209900123871,27.1876906288172,0.676125248101143,0.653239270827155,0.0291817191128385,0
26.7564290526047,61.9639776690956,1367.54923578864,7.56617087088793,335.4732872895,69.2322832377847,77.9144581364134,28.7891607321975,8.03624505962441,0.920753124837178,6
24.4561837943582,52.5832979183887,1246.00218322388,7.60970352029629,322.318132911628,68.8264462693023,46.6279864106875,45.9846126253787,6.95224939596755,2.09120556829783,6
20.3363567228971,39.7650974812454,522.150961593224,0.647840241523111,243.41170277792,90.4852997358099,37.5796443722579,1.00070814604673,1.33623921934593,0.353572559441188,1
23.2834471780748,46.0992584700354,877.95826326363,4.30411924747055,583.818861017249,86.0332921110579,47.777554742115,14.5087257480049,5.06627981131317,1.79571965521149,5
22.4874093642131,53.4197619629245,1253.61957828474,10.5049090107726,349.584692396535,67.6887665253929,94.244058643524,48.8962090814285,8.97873258131532,2.26743653132094,6
21.4556947161582,45.0618985215243,359.116184469923,0.116155583822449,48.9348818723003,88.7782537528019,36.6051830729516,-0.51864180538234,0.624845303059622,-0.0190263929757351,0
25.2772690164874,57.8705896965653,1475.5319554504,3.09466265234713,559.143754411634,86.2458865460083,55.3868672275387,29.3884123212673,5.22759444676591,1.57865592022449,4
21.1579812816157,52.2178001781006,725.510283972817,3.90609017445279,328.852216954158,86.1583242352274,47.994113969414,3.16199557811715,1.69128754990517,0.347032323043835,2
24.3598936855124,61.3843602974518,1372.12009638751,3.29974278485711,523.093669114127,69.1120717877309,42.1093698730486,23.9239127459179,6.47412143326482,0.910190416452121,4
24.8954612113845,52.2524869695376,964.902115444307,9.68042809108437,877.641533522982,80.9911475558611,113.32600133867,19.3334296152242,7.82779600022707,5.96313014838585,9
23.4720933215494,51.8621417156203,764.618428354029,4.4402463713276,340.452992626277,94.8945702991135,40.7546025599063,3.57697887644065,1.6920080945352,0.517570432989609,2
19.767462788388,37.5166992144335,405.447476446925,-0.0910894489968391,45.9437976073893,95.6578231728445,32.0354794192273,0.421929806609268,0.427245070248802,0.10374425051369,0
18.7859265364025,38.1074759785497,412.029013791394,-0.240768065701421,129.888439277645,93.6120165412615,27.1262104752123,0.218338300100978,0.423546868263962,0.114234802658524,0
21.9464003839606,70.9806596613997,711.079190670601,11.5244429910707,550.273013750005,93.2089512078852,87.0176308224476,16.7321606549647,6.95065631926234,13.6153198182696,9
20.4609620018048,42.2597170979082,419.140320907494,0.0431079910731868,99.746236076008,88.452621935996,30.9429561709172,-1.37044811023975,0.435786729768286,0.104318571531209,0
23.0684459072809,57.4696579483383,1521.72137124722,3.76114970565118,341.232642954361,78.3547098761727,63.8111046161783,24.2543288501683,3.95218804387049,1.75956310946412,4
26.23006809949,70.665860493353,1002.87503102457,9.95187212856027,769.888777157684,55.52147585699,52.840981925341,17.2548144206455,17.0110839072722,9.9973452083383,9
21.9366915884859,43.1082408609111,878.779405562002,3.72588335902274,334.303264428656,91.4224984491514,55.4760446108568,3.49064276969689,1.40388097165879,0.538806833233543,2
24.3005124172676,55.9568636837473,1282.78062159388,2.76613155229357,607.440592007381,80.6509260415369,54.5295135004893,34.1428806196858,5.40401565316297,1.55374472901632,4
20.8387080691339,47.0265314968218,432.410215918348,9.00418329483094,241.796378593091,85.1840850238541,54.5105153302365,4.17693863297335,1.19201324953605,1.2434781448436,8
20.6905547640966,54.7655415770271,870.589434119311,12.4149629112795,640.885450330959,54.9286367024344,130.234240397172,19.4225704802569,13.4402720382953,10.1115392664021,9
22.713115535181,82.1389001542041,665.637355537731,6.13498546997922,830.564987502222,61.2307675617862,70.8841642230509,20.1504587472921,6.84047807160553,6.37461145114703,7
20.1906904591799,51.7654031035924,843.171126759235,1.93163215648709,383.218810568177,83.3489239976413,39.7477321585571,22.1351794735915,3.84272982837211,2.38252735349317,5
20.323975240744,49.2949395668272,473.712434214053,4.8381692704317,224.119868015008,88.5464686016311,56.6130941972357,7.72730581484843,0.974852542615552,1.35157547190758,8
30.3772366001346,63.1498577690798,726.676122253315,8.60733891670593,584.607537134942,68.1119803021228,88.3006663740463,24.7240881198377,4.62752002115317,4.60110150185458,7
22.7278016042634,51.4681634876662,732.901524432668,4.67936816251658,362.507975528986,102.989543568505,51.7991418891621,2.99857767757559,2.29446481032916,0.659755795235522,2
19.3877001437218,44.481473410027,347.402076158376,0.193499212963416,121.956875468434,86.4338082352823,32.3293030172068,-0.414836947751107,0.586576852256136,0.0215856693746922,0
24.7492202696113,63.8360377519156,721.425486515127,8.74765182523996,446.462372494647,55.3256701681833,64.1342085683174,11.942457062237,5.44645565927156,4.66929262296675,7
20.492691226485,57.2823323822702,995.125307168285,8.6942272870546,546.177187594924,70.678972752457,73.7510992149077,11.1852542096231,5.86169599228621,5.41830119161009,7
22.7277810389547,52.5066974255567,1066.93145587933,6.19313320197424,413.525013507735,75.678226729802,65.1601948895394,11.0187301291666,3.04264419393186,0.993427354538971,3
27.1338348567137,78.9929392629962,750.774812698633,7.22419631875176,653.444228081276,82.550565566847,91.7456614190721,6.42972731363919,5.43264005104834,4.53793543210401,7
19.9711302196119,41.3578990870829,479.28280439048,7.07929875260371,262.717166344549,93.8019285003803,75.3994276032798,5.03305104468141,1.2308066007628,1.12799004123498,8
21.1186885986229,47.9998516698311,749.732467447714,4.16899836677557,252.033586588435,95.5414158420308,54.1472251402488,3.52368782401501,1.77651580224253,0.660407311826251,2
21.9590303778329,53.1172165920472,831.043215306941,5.19856386909996,528.405039025615,88.4204527460579,56.427400217564,18.339093532415,4.44146234225813,1.84688086021288,5
25.7152624232597,60.9749757471632,1270.67367472107,5.31318073582493,355.003450138547,76.1408462620617,86.3685150512932,35.0033802496675,8.01066447218779,1.64633429126529,6
23.4359896251299,39.1648173241128,612.458080943398,1.8639376877983,198.324900292607,86.5537013377991,39.9033267600218,1.25763131681121,1.26287849761586,0.126725692343476,1
21.4853465951679,55.7117112501157,897.271701212595,9.74867978297973,866.561938373534,67.2729332757241,75.0775281913318,19.1147535015304,10.7694390777773,6.6613782289475,9
22.0272323966593,59.9119510853906,981.474299917828,12.4524867503934,493.59891181959,42.9862417784611,76.3253265336416,13.6154003109993,11.8861233239777,8.01235831421816,9
18.9840326246302,40.2453596283432,596.555269895612,1.85020532723599,332.218136288139,95.9892022180377,33.8032868369784,1.11594630957478,1.13974189578799,0.300748200058393,1
22.8053845268587,60.6687768209911,1095.51841522696,4.96380479449929,414.057418336065,72.1772186161399,77.1063077201402,45.3274275243247,8.72735023725959,1.88367872509259,6
20.3610061864532,59.3014552620665,1298.23550411269,3.12110702961142,442.389845866577,75.8445897257558,57.2612651095469,29.8940458243463,5.79099103691437,0.828985698118006,4
22.3190277389161,63.5385133824646,682.991899155965,8.42768884978906,1087.18854102392,52.6716715697629,72.6684858828091,20.0853746764688,12.6714120455811,8.71064268822395,9
21.7646756112287,50.6864644412277,1117.54454546133,9.85631306969031,1024.35736167022,54.7095549891198,99.3363049403438,7.56270282714923,18.0412583450899,10.8873527008064,9
23.3991750182085,41.712032997933,406.219433056895,8.31989706939432,248.829773031506,92.9074377522522,56.8974610499682,5.10102289241523,1.00110485727518,1.36090555416644,8
23.2141872221184,41.1523815292639,578.863931728098,5.61820879256785,243.61610679361,91.6759537117216,52.9905481028161,3.73121459454781,0.76976344789836,1.5260425338597,8
20.3175977991158,53.0724690684861,819.923236850839,3.28505885745945,369.027884360654,95.9403533331176,41.4560475578714,3.35164204134466,1.96497731655011,0.329708431355695,2
24.7711465081143,38.9498085670013,541.09298931583,1.77997847748071,262.125154723803,97.679738492334,34.5035248927906,1.32248680847629,1.67670303264436,0.289761586172375,1
17.9320689737561,36.934506515314,406.93178682086,-0.0674806594485519,46.1761822762992,100.277482832597,26.0352984624218,-0.673285196147564,0.652698386923357,0.0953541347237428,0
22.9425267986498,47.4433214468851,970.452614001338,5.20640807121879,381.586629404448,93.4418687402848,46.2624741375834,16.4188029239801,3.86168888404902,3.33764159447855,5
24.7263690296805,51.1536556883595,919.309186848134,4.40168057151893,499.425059055594,83.8752208307304,53.9125909589545,16.5452578487243,4.07034564131101,3.21609415335078,5
22.4614821087855,45.0020075673096,534.687300725639,1.83169944563336,362.502698627758,91.968149974262,41.4436187906254,0.710900744133763,1.13803387465242,0.332833642584969,1
17.3039306936485,41.1956401295442,1014.54425125987,13.006141794646,700.747509402988,66.3097340534694,92.3316531142806,17.9620989420199,14.7543720631159,6.36383424020593,9
22.7113083451252,48.5565163445829,643.692645019012,3.94964033024633,418.677223894174,85.6977480785661,43.0489362610377,3.68441091920442,2.63803785658909,0.644942192081275,2
25.4043806117181,34.6453443796232,1030.84348825383,9.74102455424064,636.304926819906,56.811683411108,109.588273566296,22.6723412273456,19.1221280854156,7.43165959248621,9
22.2004263267736,49.6783924028129,1287.76993299341,7.58334691406959,365.291998093444,82.3782113187164,83.5355436636174,37.1713659714996,8.41576824147718,1.7664998543759,6
22.0554246059207,54.162722559306,854.324665130175,6.9711645220621,521.599195478881,96.342583478466,58.9001286382294,12.1437573030721,4.26797140531953,3.30831194630774,5
21.9698482092258,51.8154418571254,875.374111559334,3.60896966150243,422.298141387952,90.4352866373468,68.4474647369863,11.3379960531077,3.63014847676426,2.49053590590738,5
18.4880663123285,45.2342806019284,503.08053615942,6.68897446696177,233.610081217705,84.007172796734,55.2730835537427,3.21932959989927,1.06529752710881,1.79962406383814,8
20.6814062901024,38.7258870592357,433.743548051604,0.0552345929542773,123.415718851786,92.9420976288689,34.1771753500952,0.0536451924945901,0.390340274464937,0.0828509389522873,0
22.9016440537729,48.7985475963923,1082.51307272617,4.39238758043637,752.775444588052,82.7351762324323,47.932730805944,12.4084899473603,3.52564933195944,1.9171233315862,5
23.2719106186896,52.8802610091325,436.615244428145,6.7765153185151,284.387660382189,95.2543913852849,69.9147267514271,7.11515844611993,1.35222083168888,1.65191445282813,8
23.1191602900449,45.0597996310071,696.02107165092,4.07237213116629,381.679049959205,93.9387347884845,56.4325569345021,3.20894664563751,1.48322722037896,0.299987725364424,2
24.2682122887794,58.036009876431,1027.30556484289,9.85204012528972,575.790780794815,63.5696427693594,105.402461112336,14.2792349743006,15.1309611853479,7.48707818137492,9
25.1278746654215,55.3105325932348,1022.41739835144,6.49270819114968,327.183643261219,87.8951944032405,62.0014867889893,9.68069938876856,3.31867145822642,0.921383489338459,3
19.0862342454521,41.6696859256427,463.123028058254,10.5960452260745,253.913733498039,80.5601404997858,49.3315436104521,7.00102818876365,1.13587666783896,1.60129755262868,8
22.9659619233647,48.6206844604639,817.549746275618,7.2885829587237,848.015080713854,64.6411440691909,103.737025648578,29.5915624181684,13.1578018278775,10.8034924370022,9
20.8693713041681,45.1500932810789,961.446908827418,5.96478196503878,539.027458077478,91.1072787490875,53.2653453359694,9.41454968605573,3.6136106620555,2.22882020058466,5
22.4532500105253,38.8467720982702,833.537253604475,10.7734114830955,874.393240281694,89.4455064686889,80.4854425746058,8.84573080193417,16.2650253954345,9.87466813130642,9
22.7280819517492,50.9765386230339,999.924213532521,10.0742351978724,996.45105646349,83.3291899492179,100.978962252642,12.7378080297572,15.4086459825767,11.3153890791253,9
21.6289025616288,37.513625546005,374.278149924531,0.073169280758039,135.613597449942,102.347368162691,33.1278188189654,-0.129550067393258,0.634609841131701,0.126922631292995,0
21.9885913550035,60.1835483524483,873.657865747979,7.4768736772562,836.281581272085,69.2587809462159,125.540792394768,12.2631939323196,11.9410343085747,12.5049165003914,9
21.8087307531741,41.9491505314966,376.27762448814,6.50929137238191,240.444200755029,93.8045163361654,67.8900168664397,6.2278636248554,0.638499634605049,1.23233966329456,8
23.2608896777163,41.3209461010142,491.629324235243,0.779263404868822,318.858316075688,89.6384204208311,48.413844244201,1.33244507438138,1.2243326595561,0.335388855942251,1
19.4254906561713,42.7676555784076,518.189549219636,0.733996907305379,209.247302468545,87.1344871672234,35.5207509286623,1.28437048812061,1.33121162698254,0.375907405785885,1
22.6160659533811,44.2287084529553,520.648484219356,2.04220817977007,406.353361013429,97.0118996374136,39.4815799453272,1.0862200717645,1.24196551748355,0.306827028343121,1
21.9083051060163,61.0472912895631,1433.71806623698,9.09210796304478,444.184087125956,69.9170763332486,70.3975321861025,55.5551131900935,9.65606899416855,1.69518126066921,6
21.4604998305464,57.9286488257578,811.233982681027,3.1256709600995,391.624543393008,105.726939121579,51.3709167769281,4.16067415219389,1.63564063483321,0.434473864391996,2
