temperature_c,humidity_pct,co2_ppm,motion_score,light_lux,air_quality_idx,sound_db,occupancy_est,power_kw,vibration_mg,activity_label,client_id
0.478932840643137,0.444271925845471,0.385013798696313,0.500260733083667,0.61024299289551,0.781216594495142,0.51829755748933,0.281240339908198,0.355690610595265,0.410851399851774,7,8
0.569243278226093,0.638861328267069,0.498613504734571,0.777401297948875,0.535993620448878,0.375997202192779,0.621802551344075,0.258697733530815,0.565280549156019,0.610850718951816,9,0
0.438834425143,0.164939960049216,0.0833318827807661,0.481339976311487,0.182719768235261,0.82504262985678,0.277734893943936,0.0668944289941889,0.0385671048562004,0.0522161748338753,8,3
0.297314333633832,0.300851969045171,0.0852247550994083,0.0179586326483808,0.0706375146345103,0.812479559276644,0.0424590744635645,0.0176204717067023,0.0198235401090677,0.0111248312882471,0,6
0.529078952949685,0.172783107191298,0.111791486976323,0.0592682570606219,0.236427626374046,0.84480328201686,0.0856891859409606,0.0420515529262223,0.0619100122362044,0.0385063786909191,1,9
0.431844721996219,0.259983552740789,0.16723038741737,0.0661268782884573,0.273491242892347,0.745105141148686,0.138876304083914,0.0475143089154396,0.0495579768822242,0.029635731330426,1,7
0.491249534029649,0.186808284586805,0.0824384029668381,0.0154603013050539,0.0281476810608492,0.786784987419073,0.0942195734791115,0.0316301332094696,0.0192043391295358,0.0101838770623015,0,2
0.650637081877048,0.375282728038641,0.803050187844394,0.302314840385866,0.278501578512759,0.78130676693183,0.248857964546169,0.431576805394319,0.187741379309465,0.0707712814399791,4,7
0.659363772867486,0.419346099392081,0.418460091580878,0.41445907205951,0.298557677503797,0.706716020550865,0.253166861643441,0.185622584414565,0.105070693765891,0.0746263706724609,3,8
0.352448165894912,0.189592225875516,0.074250065329506,0.0279317985806452,0.0853667659782158,0.856192767362761,0.086623140042907,0.0202996418995511,0.00916935018384371,0.0150801070406089,0,8
0.493438517226783,0.355800465389762,0.225551780672676,0.313222529700746,0.303285783728181,0.674091882668247,0.287437121189769,0.288807416959025,0.185068696316088,0.152392020138172,5,3
0.600162267644696,0.672465115437706,0.532172127243218,0.181242347959252,0.368043462502272,0.770169172546375,0.347943353331609,0.494139121557623,0.220588517301496,0.055457500216597,4,2
0.435421383065461,0.391299836945513,0.191616688954566,0.0969668807559733,0.216330217733514,0.833759337436044,0.176056715337754,0.0449860279207705,0.0556632323057291,0.0329632641071773,1,3
0.69502697611677,0.48549756218633,0.692547783975738,0.578453220320601,0.311529266651588,0.664247112192527,0.292915130747273,0.528937748618286,0.234902344181592,0.0921278693458107,6,4
0.517065755385682,0.130672934753938,0.144192021730301,0.349179352782128,0.178466205248381,0.781432860369199,0.299349567812409,0.0899159653892341,0.0412571422073731,0.0781430927830408,8,8
0.684942927550431,0.454591936654444,0.256969928107193,0.30084713268501,0.470520136574511,0.723124248621419,0.253988350685354,0.240489386464873,0.242334571144134,0.198350295667687,5,3
0.384259338656638,0.262111007160189,0.0969733222760927,0.506682004674947,0.178425627239453,0.728213150921049,0.21530084540519,0.0966720616920112,0.0352846097207492,0.096391178057782,8,6
0.249516018330891,0.377960024509693,0.277362220935216,0.621631454527758,0.661039087388336,0.398133633476977,0.57923803661362,0.270773269187976,0.443380046107696,0.549315877410827,9,4
0.520600904837814,0.31323478723303,0.697123096434818,0.191609827606424,0.285593885684962,0.772297564502109,0.287049070999488,0.363530071925827,0.218604223163757,0.101960032268938,4,1
0.587186861966388,0.486649279841328,0.388953629251169,0.434671580425101,0.349520444482486,0.640434017271804,0.412584043247077,0.647790947084901,0.359168888133144,0.0692462075975737,6,9
0.595884459777971,0.471363218491567,0.40336711412602,0.523850495220146,0.523034603760872,0.821670453440827,0.833103951050116,0.22162694756393,0.59271780131679,0.485663739799352,9,6
0.539698078727967,0.366291251581357,0.267398646054957,0.479207952908428,0.671359078830601,0.378144053650509,0.677178728210709,0.132262585486403,0.711046748312071,0.555371513849092,9,6
0.400773611693495,0.215310296616204,0.0574143880870019,0.00966321753981844,0.0946885074270645,0.886464955582952,0.0497598822793836,0.0125311942000477,0.0153607023289489,0.00321848410169468,0,4
0.34010885778257,0.237406146725878,0.106671407025669,0.340209446040755,0.169033586155429,0.788253283572524,0.178287118598142,0.117166582477121,0.0494900729803231,0.113258699575682,8,1
0.594679198648873,0.682707735063669,0.2119904031713,0.644360152100897,0.441772010341063,0.846244559310152,0.411927013283467,0.419683040240465,0.322192912599033,0.284023143118924,7,1
0.274895390564393,0.211367513710328,0.063932551116181,0.0202764629272604,0.0726342091843541,0.892792470766892,0.0698255551646543,0.035682154447135,0.0221684087888205,0.0136977857430142,0,1
0.473201884678058,0.377058472655058,0.725353615878641,0.271317527740769,0.401277566505222,0.656002309496019,0.225252556219726,0.367769283267501,0.190421447158265,0.0925016757840491,4,7
0.41861614743737,0.491074386808088,0.472972672079101,0.549648177981185,0.327948755904961,0.589244435142559,0.36782288125297,0.471266775569088,0.353636781875694,0.148565756823608,6,1
0.628171899412919,0.329690891479582,0.794896928898795,0.148855780259634,0.398706412729352,0.727346541533025,0.281845426178141,0.411028314120684,0.252639338219564,0.0579425033839498,4,3
0.500224986768175,0.515085404168494,0.920769395962794,0.278093440343309,0.226894209499883,0.720014450244734,0.228483170440526,0.388857967906881,0.30698526790595,0.108818875168018,4,7
0.334368382053403,0.14254526485817,0.0315330181512944,0.0148514071187382,0.0901266434367573,0.872165691583638,0.0855240278904325,0.0161651225548842,0.00340594954866192,0.0128074231907306,0,6
0.751213463157995,0.441241904723999,0.45118605402677,0.38890745244757,0.309434618880398,0.566212817895352,0.425790667446458,0.644670919620906,0.537380081530683,0.0995617376013848,6,2
0.579400261863765,0.378488998643438,0.384225474566319,0.517606943713477,0.262043858371084,0.6444615621732,0.349524186698166,0.725042266212922,0.239583819760865,0.101266441684382,6,3
0.409489589862826,0.40161462445498,0.139755787504787,0.0557363622045812,0.258251575086329,0.806019820212492,0.0928336078169582,0.0474763728573373,0.0734786038398488,0.0279397503536599,1,2
0.417203404390189,0.261472532725256,0.177147654800883,0.0792627968286359,0.258592674646621,0.793577683271558,0.128833530073749,0.0509591163290303,0.0576216566677068,0.0292626446068304,1,2
0.3072523817638,0.201607240200057,0.0702729976691138,0.0206311869739563,0.11268411491035,0.835623037805111,0.115420282230555,0.0263912913791355,0.0164856783030161,0.00647322436323397,0,6
0.448518574361725,0.461911186422292,0.24878006984542,0.771803471419191,0.624998691923609,0.586106254809344,0.643795775849319,0.132952091853319,0.690327273135077,0.418408099560315,9,0
0.426212789936523,0.313100562622547,0.278840237007483,0.22717578523029,0.432055173130642,0.699796038155297,0.213871227329202,0.187393324859218,0.174017373809596,0.127922176378846,5,3
0.567125044360464,0.322036509964186,0.628801733361184,0.435663051330095,0.266038152007542,0.69730675312375,0.282550782058787,0.566004738152077,0.284539225303458,0.091411410655545,6,2
0.370038781399682,0.187994601740699,0.0587115758743036,0.0198626668749098,0.070337372196332,0.843185866470471,0.0970741471202373,0.0275218125211726,0.0101656742499056,0.00851727333290637,0,6
0.573729265806035,0.460106285133357,0.6419653337244,0.581319987011389,0.316715039996251,0.654120574156855,0.420935690374679,0.629092164075086,0.329566915172725,0.113436363886135,6,2
0.417903442620911,0.1335215009021,0.0760237269526254,0.028569356979828,0.11141263772837,0.919571653833165,0.099420188984399,0.0207832724665912,0.0125418012297787,0.00750856352146686,0,6
0.529783584608516,0.536068078547653,0.229558235290317,0.462947349714834,0.443353406375341,0.667681600325461,0.614239762422431,0.378089126283569,0.199551066863351,0.326103129943177,7,8
0.391893002945013,0.149323000711896,0.0632982412341176,0.0263081789250328,0.143434724391102,0.896634969931732,0.0609128124765971,0.0256392279119688,0.0145571471149595,0.009554622131973,0,6
0.639152521367737,0.694437182639892,0.311466855949854,0.557152012061066,0.528824410562783,0.513506690225175,0.639137440952725,0.104087181392407,0.235658843703818,0.38221263230806,7,8
0.550885445290528,0.316737408504695,0.134809313429845,0.0894025226338739,0.275442311922868,0.738220912960655,0.145131673239704,0.0438239262193283,0.0572267670535201,0.0199561407229181,1,9
0.309523307999764,0.327272475416413,0.234336755050856,0.272366633647811,0.420548336756439,0.826341506584637,0.37595572384799,0.244435004115732,0.190958766466084,0.167397990115147,5,1
0.486024333123802,0.438925768824367,0.203672150660986,0.270149048492686,0.331671190898183,0.698001037522889,0.216645624870175,0.0744574456926867,0.100523609813122,0.0522055282192686,2,6
0.374444429816494,0.275466616453302,0.10702046027607,0.138586915971852,0.208945282430018,0.821072665629596,0.114566766159375,0.0683378509744814,0.0698118291266676,0.0382758155797806,2,9
0.533764719464453,0.305492054751902,0.168369280532635,0.0722710914840928,0.213819105385695,0.807762547531521,0.108176493835095,0.045553015066949,0.0543089038295037,0.0206348476681902,1,2
0.496453621378611,0.313460519195718,0.605496535242832,0.366821157992585,0.315175501159889,0.631292676744643,0.304107682254434,0.358320461481832,0.124202312605575,0.0588535532754353,4,6
0.693269653795872,0.479701721075381,0.434874021716646,0.605464120397491,0.247246330864474,0.599333440416464,0.432581668618457,0.525456291562797,0.358586746766317,0.0780870933853015,6,3
0.572587975593993,0.194077746630185,0.574193654155468,0.780024975653262,0.599618590142463,0.566853729592514,0.511384841063055,0.287961582620429,0.651450342567697,0.325712269605028,9,2
0.405353424260972,0.107211012430316,0.0651743916347757,0.0192587643537831,0.079110871620936,0.847137257984552,0.0767920045545775,0.0253078415429288,0.0167944922136165,0.00898346878441954,0,6
0.484306946736193,0.187719277600478,0.0724191063292634,0.64299510395275,0.178359311340022,0.787057842107866,0.294427579470704,0.126025515355402,0.0229973750387491,0.111990894960361,8,3
0.437004631856809,0.281989052102073,0.271076384807597,0.183633111289702,0.304159432042818,0.678018083531384,0.201464081866998,0.0707970584539769,0.0787809814786455,0.0494706527125391,2,4
0.562510795734853,0.334942850958586,0.409479748307765,0.356953403517262,0.316688352820391,0.706460848539827,0.396536536823361,0.120872909893887,0.147430916519015,0.0642932813979225,3,9
0.64300269129804,0.262577497607779,0.668325135968115,0.184385145026272,0.297534557615398,0.623139898386825,0.279906988031618,0.469246407892565,0.225690846551995,0.126286238218863,4,0
0.32122165625182,0.309357762023456,0.124030960339527,0.0415279920044164,0.301213239029325,0.714269174774051,0.111028868052649,0.0395809817415263,0.0731085469530783,0.00599495398880633,1,9
0.537607612244349,0.306804638467991,0.623436949032628,0.505228858785624,0.389408104527305,0.651548911436466,0.484740640150515,0.594378423300332,0.363414045647785,0.149046300759759,6,4
0.518137853544646,0.295713269390621,0.278408715380667,0.279841309257302,0.196566795803371,0.660115591160431,0.225619019581154,0.0921736374708689,0.0540796916522127,0.0339795165096309,2,7
0.59881087065595,0.376269588566953,0.356713864884134,0.224333406303143,0.264135190162413,0.68655870770097,0.288588747537501,0.201787985866829,0.2190229160341,0.136507055234868,5,0
0.32429594543344,0.231716179038568,0.0541657652005924,0.014809435203678,0.10092732642167,0.939158771287291,0.0898655155548088,0.0287510117447576,0.0213797342500308,0.014864762677208,0,4
0.538109618445298,0.439890052589348,0.461670468187666,0.417542731895981,0.348317936809297,0.716734065321038,0.307453901948688,0.174456420328774,0.155414957378399,0.0958608144610225,3,1
0.561268983713713,0.347920180139862,0.313527473924358,0.624088929590658,0.512759272625475,0.463731329071771,0.422004142614039,0.217981159076907,0.512072193354352,0.309999023416274,9,9
0.295797794417145,0.26622220332656,0.347737171423614,0.314780010149642,0.418681360382986,0.684079636726368,0.199175353089579,0.239909749954382,0.200424363442358,0.208569424799303,5,0
0.41432910970538,0.283647244539441,0.50460897157498,0.26833437610722,0.293085105986025,0.661305149963453,0.272978268405384,0.146613360200379,0.126629849658198,0.068626906607247,3,9
0.419800865155653,0.153114960166585,0.088464499754042,0.0241946201572645,0.0819903028929647,0.870456009454,0.0548602106941976,0.0240869662507453,0.0141674543546824,0.0114704946261027,0,9
0.421501399443876,0.320627086996737,0.378373422966205,0.175702474070032,0.29286349959436,0.765278797335861,0.0961772901149825,0.0769265657555935,0.0624533718102999,0.0345228550905174,2,4
0.310105902161367,0.255305244169799,0.102561750376436,0.024976261490804,0.0923722316564992,0.879538305511704,0.0869321895288259,0.0389682131092421,0.0249624605545674,0.00569175507292368,0,6
0.515306364054651,0.212789825734059,0.153663578204529,0.123520460051152,0.328173306935906,0.78884190651547,0.206568520720301,0.0449308430505838,0.0712493865874616,0.0194320057553278,1,4
0.638312708268392,0.365215890722673,0.336796325403109,0.569355112227341,0.703377988964231,0.338375145005809,0.555487512172449,0.207397977476399,0.614979241298353,0.550801855189428,9,7
0.567027422346764,0.274487740412985,0.1469589763273,0.0994579024090924,0.235634867339279,0.865268377598863,0.102966162404803,0.0478802067300304,0.0624725441668778,0.0129586814569688,1,7
0.648179103149428,0.726342934341741,0.241791736911831,0.483453072802367,0.441735110867744,0.668260301421125,0.374029177465352,0.381090581083659,0.297980669591416,0.314974478887746,7,1
0.592076371759426,0.267829112753006,0.45126523516535,0.43232726304755,0.317169914328839,0.84461123345541,0.234186650962688,0.147660026843667,0.139845358850368,0.0628083012473684,3,9
0.569351133102,0.273795148286376,0.239161634449165,0.65585491523863,0.59407528844045,0.351832016242299,0.624030675247289,0.290034817331548,0.331390827860882,0.613843973569523,9,6
0.426462153877098,0.189201007958782,0.0387476601726025,0.0248908669036231,0.107139106087221,0.873804191361989,0.0648142547510054,0.0274705486773774,0.0224876501824057,0.00607144744522314,0,6
0.463422870718077,0.256381212435896,0.265489580068391,0.246490866231631,0.336930447997691,0.745307181194315,0.151004046903459,0.0851999927750882,0.0966261616760243,0.0307194739970845,2,4
0.454033564546953,0.303056207908386,0.210078709080798,0.218952257351333,0.300151723170749,0.645991970154129,0.250584427017617,0.0867637323521519,0.080001130604442,0.032174621904633,2,4
0.57721073670714,0.446930299960631,0.396270892575324,0.71712491086221,0.681108271479162,0.280788456083776,0.632296755453977,0.186074609965429,0.297087334653071,0.540737455328666,9,4
0.587568975120461,0.602970043074219,0.443657840764277,0.493872912838195,0.416103364122284,0.517901394196712,0.279959021388728,0.449780334857501,0.338444335795304,0.159772196902799,6,3
0.55453246019101,0.476249766696278,0.143190568476832,0.068053414187293,0.187823854402276,0.8557331890133,0.0976584518023148,0.0415112948124644,0.0521796479232018,0.0289876518049366,1,3
0.48416470871741,0.308950668558567,0.727779963627528,0.307269946267236,0.266777902995566,0.748995015680846,0.249033612855509,0.451862793986893,0.217440158056331,0.104916177032989,4,5
0.361618325535274,0.192016349094656,0.108993665158582,0.020704102533592,0.110028177846268,0.784832630834244,0.0530661915836492,0.037409265978142,0.0212922813509481,0.00514111663803875,0,2
0.713120610399487,0.525619409600814,0.638138288592648,0.456302621535143,0.265819149265104,0.585337672703327,0.442491228715649,0.44160509096531,0.36858250062006,0.0618216151321389,6,2
0.597631215801754,0.385676507726574,0.565912673915122,0.45882235456428,0.255762718129639,0.581285015697388,0.202307672535067,0.68883310260864,0.317592280310415,0.136231614749712,6,4
0.390785301165196,0.194451968178221,0.13578624703616,0.0558595878529953,0.195442857336541,0.797568674058757,0.132844327886291,0.04207596418247,0.0534200093613738,0.0257638445751164,1,9
0.538751128406021,0.288946279173442,0.347213842585659,0.267490331679467,0.455666420399481,0.753111265561901,0.211132809876706,0.236287803087356,0.228877899023685,0.117446480161293,5,0
0.498784118422976,0.398155049667736,0.570439077714335,0.626401056978218,0.276606584334831,0.569924232568362,0.567852169226593,0.730694648731916,0.41291630008194,0.147435270194595,6,3
0.446984381123529,0.273470730989227,0.0389078222362712,0.025084906980096,0.0467754452557606,0.780522243103075,0.125363472189953,0.020231474731678,0.0199566536169337,0.00207634828959685,0,6
0.638855791692907,0.464553409417848,0.702303713730912,0.19748522582309,0.436803585102238,0.755234217370474,0.26954884824819,0.450220844698342,0.236466000228035,0.103646934073272,4,0
0.43203695575849,0.380223937575616,0.256626298270188,0.244451830336903,0.26075768544964,0.75435982681515,0.212795316463974,0.0731499247704077,0.0701211763519444,0.0253480575087175,2,9
0.59279673724496,0.516972558933255,0.640854382561132,0.209355562008189,0.409245170369242,0.584137250334028,0.167618641488651,0.371654874287573,0.295101553666575,0.0611501046138911,4,7
0.619686204403924,0.380741402234831,0.398877564853506,0.578678902837208,0.68027856763982,0.702760794699204,0.71434260431089,0.305655095745336,0.358777236799952,0.382384209956207,9,1
0.548222565777742,0.374918151786279,0.279865115725884,0.275369567489963,0.269625874929869,0.841599313520401,0.15721820918934,0.0791163568448327,0.0701550701493643,0.0361897971853226,2,7
0.362222600796081,0.16090990231642,0.0664387740054213,0.0130892632180789,0.0444889169440105,0.849221098488874,0.0902822497413241,0.0337545650747156,0.0106617092347112,0.00988133309366713,0,6
0.312942191626169,0.169723231086552,0.0703496510706966,0.00442564730239477,0.108660228347861,0.828791829540592,0.0525942137250782,0.030827423429693,0.010487749005645,0.0105482563723074,0,5
0.471621449843486,0.660132118361087,0.24805106290061,0.68541316580686,0.430022365359633,0.824766849871373,0.512375503536571,0.268255290448594,0.317517343357351,0.86886226687419,9,7
0.397041411540013,0.231667214568216,0.0745753276032255,0.0208568061258906,0.0856180821243007,0.777270508622922,0.0818950426030606,0.00798460966739559,0.011063501525318,0.00991784480922871,0,3
0.5279564679181,0.458572227478856,0.729750359923702,0.236062465309467,0.270221877045003,0.676433529163817,0.334220995106128,0.376405439551936,0.176471983971015,0.115147874549193,4,2
0.686693381565009,0.655435879894921,0.421441807350632,0.594390478311849,0.597907191149796,0.448422596196995,0.250004305454414,0.275769757184905,0.790751172901748,0.638854212428683,9,2
0.471133996208867,0.244325665859544,0.347701781256209,0.23402119790157,0.264924727657495,0.806927468911242,0.270233455360299,0.0778750574514884,0.0566018190015782,0.0375398738525621,2,7
0.589815356587637,0.436004052788785,0.587767134900409,0.178469368181654,0.473724004839714,0.699363368612681,0.262967017325463,0.5185783238237,0.244764701489563,0.102063237325378,4,2
0.416007069428497,0.302779528111337,0.0824605564396423,0.539536871004545,0.194208026033192,0.744631148375141,0.262821170004223,0.0877422922721194,0.0466357442378689,0.0823384406976935,8,3
0.408568673263969,0.418231665593839,0.342835141472208,0.736957753295813,0.499290859085998,0.442502549627336,0.844145703280442,0.306936720616557,0.622783264922124,0.646113951911762,9,7
0.510116244398941,0.826593035466378,0.221048643629295,0.373463530083091,0.644290997326725,0.505435147598898,0.388520266188811,0.317401951194707,0.312334653693816,0.408543601354091,7,8
0.383471772944804,0.37347498535802,0.326542651767913,0.130167330079531,0.302318117888867,0.726305370371921,0.149488551600301,0.345937319842092,0.171323163998678,0.154752020295523,5,0
0.390163658810777,0.336620104315591,0.107003135144816,0.298401923332064,0.180695253302618,0.778207654266386,0.278962487371459,0.138787779441129,0.0364206920381954,0.0892105883961587,8,7
0.894912038996061,0.543310611824639,0.257319061974833,0.516566941524509,0.456269322261211,0.574150413055784,0.522225257263697,0.38315941443511,0.208239017233513,0.295795001113291,7,6
0.51085359413209,0.369040703886939,0.261018316621745,0.289210284364174,0.286485761966088,0.922435099022567,0.242006188982399,0.070800380084476,0.0984941140176097,0.0452290476131838,2,7
0.343155695749283,0.264811830293093,0.0319470720136377,0.0295616686656009,0.102596960449003,0.757110789023008,0.0925379082659144,0.021723931499346,0.0181565387245957,0.00465820760464022,0,8
0.612343823077307,0.553547185352141,0.254199032441938,0.524688456636788,0.350664530785763,0.446467295526599,0.336701436394654,0.199391215055462,0.246761042742552,0.300130163403931,7,8
0.398634454254144,0.455777666316182,0.416836771216143,0.52159616670586,0.426891319346165,0.599784203828819,0.410529479874499,0.188504513337747,0.266293589570682,0.347747413995952,7,8
0.510852561600866,0.384533765885173,0.459505376656146,0.376829205337608,0.325485633380112,0.649706372653213,0.344577845258652,0.186110309477463,0.133687826391271,0.0664417852505668,3,9
0.732069184547377,0.779660946534835,0.271638970961594,0.436508637345047,0.508891391315715,0.718333023988819,0.548672188326825,0.12013181420114,0.246111168457412,0.291779299960934,7,5
0.37244821836751,0.218213708772132,0.110313157078581,0.428121755585565,0.210200879881877,0.830688275875958,0.4231835553338,0.100051068488329,0.0484605499930214,0.0749964339434987,8,7
0.43006417126749,0.317299717807973,0.271019589208888,0.25966933868592,0.202033838963048,0.84805866376409,0.260032222419411,0.078350163492578,0.0741302397725739,0.045270466937427,2,4
0.47225556933177,0.393641615857568,0.319336011697971,0.3192620865918,0.413305436346789,0.776949269546389,0.277536930639149,0.291359005466045,0.199487024623917,0.120698987570591,5,3
0.660846313444701,0.510865276361802,0.580572952389968,0.325896277451034,0.280748942722047,0.654326056009087,0.507392297515274,0.530950177373217,0.367379211868292,0.107949498941584,6,3
0.546409892095544,0.185496865844583,0.189448487849014,0.126249075827533,0.160976342441474,0.758308032398089,0.150683037991413,0.0457698830772908,0.0499691843364181,0.0113423485217777,1,3
0.448473125657721,0.432346818571684,0.358690261782718,0.582629409978413,0.671808793555171,0.565771753461112,0.420712361196861,0.302511074807809,0.497149587931526,0.426774428198602,9,0
0.475679817175066,0.495006856728499,0.408725078099552,0.739129687650376,0.386697962858802,0.323246705002534,0.43029160189487,0.223443995729849,0.549677450947121,0.512661239055363,9,6
0.322888588478208,0.20161661725604,0.179998729267539,0.125454226836095,0.263330755671198,0.852530224353247,0.103853555446874,0.0437328035729932,0.0441769448783719,0.0224056042780133,1,3
0.514748833011305,0.506297338065426,0.476492302024357,0.305673890095597,0.325892629173434,0.614745572722293,0.43628712738358,0.679384408452505,0.40109149161166,0.123038364216713,6,3
0.392022887293479,0.485899354994242,0.596950725667409,0.199015864820104,0.347551296048555,0.651367660838965,0.283938439792573,0.457490602211143,0.26296768950275,0.0559876197184595,4,0
0.490330110357006,0.549108655869655,0.231361049844222,0.506168534502438,0.840466353358278,0.419964667996479,0.402218350311809,0.316466203444707,0.586616754547427,0.557053764606509,9,4
0.462497516684196,0.357379157404374,0.489580655559687,0.588859381074709,0.792435185484389,0.440314816351932,0.606944906664029,0.13642119613688,0.839209689206583,0.695435287161102,9,6
0.544561525426616,0.22349675098799,0.0668974855865167,0.499929389561307,0.199584690174622,0.821755959505901,0.281145547275048,0.10102833531838,0.0376555782586962,0.0898037363033571,8,7
0.535273764262095,0.21514775575043,0.169486193203073,0.343551744780371,0.19559911357258,0.809458453827151,0.251152512152351,0.081333884488124,0.0267734780563084,0.100302106112805,8,9
0.389843463879351,0.392974063135885,0.312728304951937,0.208505634945072,0.291469893074838,0.852042423115119,0.162603142190201,0.0758765712296101,0.0829953067249772,0.0242467135104274,2,0
0.613444683084056,0.182289321167847,0.147041967077377,0.121389394686763,0.20974831779675,0.869411790617261,0.109229222856493,0.0467023444251001,0.0694351332494012,0.0217071445160431,1,9
0.270072200859226,0.1522246323861,0.067320780001186,0.0144557742761298,0.0446665629337649,0.895352667417063,0.0442193759035069,0.0180080857652136,0.0212668386390063,0.00934794233848577,0,6
0.521634393534093,0.308997285953405,0.402175778685838,0.319716120413189,0.30107040030212,0.827092746580624,0.199501666209029,0.263749982344704,0.172214981612198,0.215472172321802,5,0
0.611196521129415,0.364348812119316,0.371785362917531,0.273137322935733,0.391151749320062,0.731560930395933,0.258230955962815,0.265568090981874,0.182030015360573,0.207744951025144,5,3
0.497482377653301,0.272577265467372,0.14323558275051,0.124383079507797,0.286481728049625,0.812376303413209,0.162507727611585,0.0379092514854415,0.0440966010385245,0.0244453947705456,1,2
0.238534994366477,0.215793096409649,0.428375884208255,0.77117604643423,0.545052288970665,0.5561533195102,0.553170796238939,0.285938756928078,0.684597395754037,0.407858454113393,9,0
0.510025510037148,0.325604155442119,0.208008671267232,0.246972576661063,0.329424230180907,0.749760548452111,0.174831611948002,0.0806609635515514,0.114655493540245,0.0442872919603157,2,4
0.645237737760141,0.118074442779098,0.438061206771191,0.582186314210945,0.495789287159882,0.461306510402409,0.685648389243316,0.353660375516143,0.890052868781039,0.475744069200737,9,0
0.48437543868116,0.342340532261732,0.590731880445811,0.45729679588251,0.288614002380061,0.716611907615903,0.485643819501682,0.562120442778817,0.386434943488703,0.115588869131345,6,4
0.477095275447743,0.409238688017931,0.333170300465863,0.42186278913213,0.408102723023896,0.856059062660407,0.296519854336992,0.202285413974697,0.191326160708297,0.213607577889652,5,0
0.472798704805672,0.374221473732174,0.345678289552292,0.227254063137106,0.332192233229554,0.797069247073007,0.369813933527301,0.190700562763724,0.161323520719996,0.161618524260496,5,3
0.297987396336526,0.276042362172036,0.124454230586115,0.405529218536403,0.187950027575304,0.732878592661821,0.268675340757566,0.0739742460091144,0.0406751460363375,0.117694697887728,8,7
0.408109351928866,0.178948814251339,0.0832528482382639,0.0215587114706436,0.103712170320412,0.822102070389591,0.106723865448037,0.028459544424371,0.00892573949738443,0.00855306784548914,0,6
0.519581776128015,0.329214827229515,0.468764275417454,0.272599431103087,0.584824938707796,0.720176532011396,0.212324083190337,0.206091613757699,0.156407971152397,0.125164561799795,5,3
0.53817190744932,0.390106663938344,0.0849592658895875,0.410596210278363,0.226766845183477,0.845192459436138,0.381077977986085,0.129986616334537,0.0541717706106036,0.108304250492641,8,2
0.530502706560178,0.273439419310596,0.239103236695575,0.254076471707804,0.301141051008126,0.832054413032007,0.277576518312162,0.0738249648414506,0.0603341980494213,0.02235725808334,2,4
0.588193650262559,0.467021181542488,0.435958904102015,0.588612056841423,0.449529370723904,0.528790976988799,0.653514266562094,0.232988294122669,0.702311822990808,0.479267234281944,9,7
0.631355085801186,0.426361953198822,0.43305426082156,0.39416904118927,0.259482147667604,0.771704079807004,0.320328714478504,0.166872741222718,0.146671910636006,0.0618616897396647,3,1
0.328019868837689,0.222865008690025,0.100710704744128,0.631676153600354,0.203471113462296,0.698456791118788,0.223062648943709,0.128345705890903,0.0439951278921277,0.105086346556837,8,4
